Timestamp,Latitude,Longitude,Altitude,UTM Easting,UTM Northing,Zone,Letter,HDOP,GNGGA Read,Fix Quality,Current Time
1707595557.3084455,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165404.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*58
",4,1707602043.9999993
1707595558.561916,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165405.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5A
",4,1707602044.9999995
1707595559.817768,42.33823890833333,-71.08650799666667,0.0,328114.89683544124,4689439.991196738,19,T,0.8,"$GNGGA,165406.00,4220.2943345,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*59
",4,1707602045.9999993
1707595561.072341,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165407.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*59
",4,1707602046.9999995
1707595562.3294322,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165408.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*56
",4,1707602047.9999993
1707595563.5857527,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165409.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*54
",4,1707602048.9999993
1707595564.8402572,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165410.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5F
",4,1707602049.9999995
1707595566.0971212,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165411.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*5D
",4,1707602050.9999995
1707595567.3508227,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165412.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5D
",4,1707602051.9999995
1707595568.6056664,42.33823890666667,-71.08650799666667,0.0,328114.8968309,4689439.991011669,19,T,0.8,"$GNGGA,165413.00,4220.2943344,N,07105.1904798,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*5F
",4,1707602052.9999993
