Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711484339.211031,538,1711484339,0,GPS1_Frame,42.337830000000004,-71.09298666666668,23.1,327580.04843135015,4689407.701849223,19,T,1.4,"b'$GPGGA,201859.000,4220.2698,N,07105.5792,W,1,07,1.4,23.1,M,-33.8,M,,0000*55\r\n'"
1711484340.2503185,539,1711484340,0,GPS1_Frame,42.33786333333334,-71.09296333333333,22.8,327582.061813229,4689411.355949074,19,T,1.4,"b'$GPGGA,201900.000,4220.2718,N,07105.5778,W,1,07,1.4,22.8,M,-33.8,M,,0000*5D\r\n'"
1711484341.21138,540,1711484341,0,GPS1_Frame,42.33792833333334,-71.09295999999999,22.3,327582.51407757367,4689418.56694709,19,T,1.4,"b'$GPGGA,201901.000,4220.2757,N,07105.5776,W,1,07,1.4,22.3,M,-33.8,M,,0000*52\r\n'"
1711484342.2239242,541,1711484342,0,GPS1_Frame,42.337984999999996,-71.09293833333332,22.4,327584.4539226696,4689424.815416856,19,T,1.4,"b'$GPGGA,201902.000,4220.2791,N,07105.5763,W,1,07,1.4,22.4,M,-33.8,M,,0000*58\r\n'"
1711484343.2121706,542,1711484343,0,GPS1_Frame,42.33804,-71.09290666666668,22.6,327587.2130400506,4689430.858539574,19,T,1.4,"b'$GPGGA,201903.000,4220.2824,N,07105.5744,W,1,07,1.4,22.6,M,-33.8,M,,0000*5F\r\n'"
1711484344.2097683,543,1711484344,0,GPS1_Frame,42.338095,-71.09287166666667,22.9,327590.2467629529,4689436.894904469,19,T,1.4,"b'$GPGGA,201904.000,4220.2857,N,07105.5723,W,1,07,1.4,22.9,M,-33.8,M,,0000*52\r\n'"
1711484345.2086873,544,1711484345,0,GPS1_Frame,42.33815833333333,-71.09283333333333,23.6,327593.5778654644,4689443.84986538,19,T,1.4,"b'$GPGGA,201905.000,4220.2895,N,07105.5700,W,1,07,1.4,23.6,M,-33.8,M,,0000*52\r\n'"
1711484346.2083392,545,1711484346,0,GPS1_Frame,42.33822,-71.092795,24.2,327596.90440694604,4689450.61975705,19,T,1.4,"b'$GPGGA,201906.000,4220.2932,N,07105.5677,W,1,07,1.4,24.2,M,-33.8,M,,0000*5F\r\n'"
1711484347.2299767,546,1711484347,0,GPS1_Frame,42.338280000000005,-71.09276,24.5,327599.9517785285,4689457.2113379305,19,T,1.4,"b'$GPGGA,201907.000,4220.2968,N,07105.5656,W,1,07,1.4,24.5,M,-33.8,M,,0000*55\r\n'"
1711484348.210867,547,1711484348,0,GPS1_Frame,42.33833166666667,-71.09273166666667,24.7,327602.4271533275,4689462.891083227,19,T,1.4,"b'$GPGGA,201908.000,4220.2999,N,07105.5639,W,1,07,1.4,24.7,M,-33.8,M,,0000*5F\r\n'"
1711484349.2165549,548,1711484349,0,GPS1_Frame,42.338370000000005,-71.09270833333333,24.7,327604.45417377143,4689467.100401113,19,T,1.4,"b'$GPGGA,201909.000,4220.3022,N,07105.5625,W,1,07,1.4,24.7,M,-33.8,M,,0000*5B\r\n'"
1711484350.2096462,549,1711484350,0,GPS1_Frame,42.338393333333336,-71.09269333333333,24.8,327605.7536784727,4689469.66097877,19,T,1.4,"b'$GPGGA,201910.000,4220.3036,N,07105.5616,W,1,07,1.4,24.8,M,-33.8,M,,0000*59\r\n'"
1711484351.207632,550,1711484351,0,GPS1_Frame,42.338403333333325,-71.09268666666667,24.8,327606.33022368554,4689470.757886533,19,T,1.4,"b'$GPGGA,201911.000,4220.3042,N,07105.5612,W,1,07,1.4,24.8,M,-33.8,M,,0000*5F\r\n'"
1711484352.212604,551,1711484352,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201912.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*54\r\n'"
1711484353.207711,552,1711484353,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201913.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*55\r\n'"
1711484354.2152517,553,1711484354,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201914.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*52\r\n'"
1711484355.2102945,554,1711484355,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.8,"b'$GPGGA,201915.000,4220.3043,N,07105.5611,W,1,06,1.8,25.3,M,-33.8,M,,0000*5E\r\n'"
1711484356.2097304,555,1711484356,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201916.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*50\r\n'"
1711484357.208901,556,1711484357,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201917.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*51\r\n'"
1711484358.206577,557,1711484358,0,GPS1_Frame,42.338404999999995,-71.092685,25.3,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201918.000,4220.3043,N,07105.5611,W,1,07,1.4,25.3,M,-33.8,M,,0000*5E\r\n'"
1711484359.2082348,558,1711484359,0,GPS1_Frame,42.338404999999995,-71.092685,25.4,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201919.000,4220.3043,N,07105.5611,W,1,07,1.4,25.4,M,-33.8,M,,0000*58\r\n'"
1711484360.209276,559,1711484360,0,GPS1_Frame,42.338404999999995,-71.092685,25.4,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201920.000,4220.3043,N,07105.5611,W,1,07,1.4,25.4,M,-33.8,M,,0000*52\r\n'"
1711484361.243088,560,1711484361,0,GPS1_Frame,42.338404999999995,-71.092685,25.4,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201921.000,4220.3043,N,07105.5611,W,1,07,1.4,25.4,M,-33.8,M,,0000*53\r\n'"
1711484362.2290802,561,1711484362,0,GPS1_Frame,42.338404999999995,-71.092685,25.4,327606.4720826305,4689470.939578125,19,T,1.4,"b'$GPGGA,201922.000,4220.3043,N,07105.5611,W,1,07,1.4,25.4,M,-33.8,M,,0000*50\r\n'"
1711484363.2088726,562,1711484363,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.4,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201923.000,4220.3043,N,07105.5610,W,1,07,1.4,25.4,M,-33.8,M,,0000*50\r\n'"
1711484364.2413626,563,1711484364,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.4,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201924.000,4220.3043,N,07105.5610,W,1,07,1.4,25.4,M,-33.8,M,,0000*57\r\n'"
1711484365.2141073,564,1711484365,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.4,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201925.000,4220.3043,N,07105.5610,W,1,07,1.4,25.4,M,-33.8,M,,0000*56\r\n'"
1711484366.212175,565,1711484366,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201926.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*54\r\n'"
1711484367.2095532,566,1711484367,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201927.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*55\r\n'"
1711484368.220958,567,1711484368,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201928.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*5A\r\n'"
1711484369.2144735,568,1711484369,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201929.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*5B\r\n'"
1711484370.231293,569,1711484370,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201930.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*53\r\n'"
1711484371.2164986,570,1711484371,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.5,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201931.000,4220.3043,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*52\r\n'"
1711484372.2083964,571,1711484372,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.5,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201932.000,4220.3044,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*56\r\n'"
1711484373.214483,572,1711484373,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.5,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201933.000,4220.3044,N,07105.5610,W,1,07,1.4,25.5,M,-33.8,M,,0000*57\r\n'"
1711484374.2533743,573,1711484374,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.6,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201934.000,4220.3044,N,07105.5610,W,1,07,1.4,25.6,M,-33.8,M,,0000*53\r\n'"
1711484375.2111466,574,1711484375,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.6,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201935.000,4220.3044,N,07105.5610,W,1,07,1.4,25.6,M,-33.8,M,,0000*52\r\n'"
1711484376.2071304,575,1711484376,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.6,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201936.000,4220.3044,N,07105.5610,W,1,07,1.4,25.6,M,-33.8,M,,0000*51\r\n'"
1711484377.2320004,576,1711484377,0,GPS1_Frame,42.338406666666664,-71.09268333333333,25.6,327606.6139415683,4689471.121269723,19,T,1.4,"b'$GPGGA,201937.000,4220.3044,N,07105.5610,W,1,07,1.4,25.6,M,-33.8,M,,0000*50\r\n'"
1711484378.238433,577,1711484378,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.7,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201938.000,4220.3043,N,07105.5610,W,1,07,1.4,25.7,M,-33.8,M,,0000*59\r\n'"
1711484379.2103455,578,1711484379,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.7,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201939.000,4220.3043,N,07105.5610,W,1,07,1.4,25.7,M,-33.8,M,,0000*58\r\n'"
1711484380.2102537,579,1711484380,0,GPS1_Frame,42.338404999999995,-71.09268333333333,25.8,327606.60938691034,4689470.936199015,19,T,1.4,"b'$GPGGA,201940.000,4220.3043,N,07105.5610,W,1,07,1.4,25.8,M,-33.8,M,,0000*59\r\n'"
1711484381.2086911,580,1711484381,0,GPS1_Frame,42.338408333333334,-71.09268833333334,25.8,327606.2065834063,4689471.316477767,19,T,1.4,"b'$GPGGA,201941.000,4220.3045,N,07105.5613,W,1,07,1.4,25.8,M,-33.8,M,,0000*5D\r\n'"
1711484382.2179685,581,1711484382,0,GPS1_Frame,42.33841,-71.09269333333333,26.0,327605.7992252662,4689471.511685838,19,T,1.4,"b'$GPGGA,201942.000,4220.3046,N,07105.5616,W,1,07,1.4,26.0,M,-33.8,M,,0000*53\r\n'"
1711484383.214569,582,1711484383,0,GPS1_Frame,42.33841,-71.09269333333333,26.0,327605.7992252662,4689471.511685838,19,T,1.4,"b'$GPGGA,201943.000,4220.3046,N,07105.5616,W,1,07,1.4,26.0,M,-33.8,M,,0000*52\r\n'"
1711484384.2341018,583,1711484384,0,GPS1_Frame,42.33841,-71.09269333333333,26.1,327605.7992252662,4689471.511685838,19,T,1.4,"b'$GPGGA,201944.000,4220.3046,N,07105.5616,W,1,07,1.4,26.1,M,-33.8,M,,0000*54\r\n'"
1711484385.209381,584,1711484385,0,GPS1_Frame,42.33841,-71.09269333333333,26.1,327605.7992252662,4689471.511685838,19,T,1.4,"b'$GPGGA,201945.000,4220.3046,N,07105.5616,W,1,07,1.4,26.1,M,-33.8,M,,0000*55\r\n'"
1711484386.2078395,585,1711484386,0,GPS1_Frame,42.33841,-71.09269333333333,26.2,327605.7992252662,4689471.511685838,19,T,1.4,"b'$GPGGA,201946.000,4220.3046,N,07105.5616,W,1,07,1.4,26.2,M,-33.8,M,,0000*55\r\n'"
1711484387.208581,586,1711484387,0,GPS1_Frame,42.33841,-71.09269166666667,26.2,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201947.000,4220.3046,N,07105.5615,W,1,07,1.4,26.2,M,-33.8,M,,0000*57\r\n'"
1711484388.2170057,587,1711484388,0,GPS1_Frame,42.33841,-71.09269166666667,26.3,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201948.000,4220.3046,N,07105.5615,W,1,07,1.4,26.3,M,-33.8,M,,0000*59\r\n'"
1711484389.2101154,588,1711484389,0,GPS1_Frame,42.33841,-71.09269166666667,26.3,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201949.000,4220.3046,N,07105.5615,W,1,07,1.4,26.3,M,-33.8,M,,0000*58\r\n'"
1711484390.2088583,589,1711484390,0,GPS1_Frame,42.33841,-71.09269166666667,26.4,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201950.000,4220.3046,N,07105.5615,W,1,07,1.4,26.4,M,-33.8,M,,0000*57\r\n'"
1711484391.2103357,590,1711484391,0,GPS1_Frame,42.33841,-71.09269166666667,26.5,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201951.000,4220.3046,N,07105.5615,W,1,07,1.4,26.5,M,-33.8,M,,0000*57\r\n'"
1711484392.2354207,591,1711484392,0,GPS1_Frame,42.33841,-71.09269166666667,26.5,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201952.000,4220.3046,N,07105.5615,W,1,07,1.4,26.5,M,-33.8,M,,0000*54\r\n'"
1711484393.2114873,592,1711484393,0,GPS1_Frame,42.33841,-71.09269166666667,26.6,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201953.000,4220.3046,N,07105.5615,W,1,07,1.4,26.6,M,-33.8,M,,0000*56\r\n'"
1711484394.2122538,593,1711484394,0,GPS1_Frame,42.33841,-71.09269166666667,26.6,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201954.000,4220.3046,N,07105.5615,W,1,07,1.4,26.6,M,-33.8,M,,0000*51\r\n'"
1711484395.2288158,594,1711484395,0,GPS1_Frame,42.33841,-71.09269166666667,26.7,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201955.000,4220.3046,N,07105.5615,W,1,07,1.4,26.7,M,-33.8,M,,0000*51\r\n'"
1711484396.209672,595,1711484396,0,GPS1_Frame,42.33841,-71.09269166666667,26.7,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201956.000,4220.3046,N,07105.5615,W,1,07,1.4,26.7,M,-33.8,M,,0000*52\r\n'"
1711484397.2089727,596,1711484397,0,GPS1_Frame,42.33841,-71.09269166666667,26.8,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201957.000,4220.3046,N,07105.5615,W,1,07,1.4,26.8,M,-33.8,M,,0000*5C\r\n'"
1711484398.2102432,597,1711484398,0,GPS1_Frame,42.33841,-71.09269166666667,26.8,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,201958.000,4220.3046,N,07105.5615,W,1,07,1.4,26.8,M,-33.8,M,,0000*53\r\n'"
1711484399.2330236,598,1711484399,0,GPS1_Frame,42.33841,-71.09269166666667,26.8,327605.9365295374,4689471.508306715,19,T,1.6,"b'$GPGGA,201959.000,4220.3046,N,07105.5615,W,1,06,1.6,26.8,M,-33.8,M,,0000*51\r\n'"
1711484400.2101877,599,1711484400,0,GPS1_Frame,42.33841,-71.09269166666667,26.8,327605.9365295374,4689471.508306715,19,T,1.6,"b'$GPGGA,202000.000,4220.3046,N,07105.5615,W,1,06,1.6,26.8,M,-33.8,M,,0000*57\r\n'"
1711484401.2168155,600,1711484401,0,GPS1_Frame,42.33841,-71.09269166666667,26.9,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202001.000,4220.3046,N,07105.5615,W,1,07,1.4,26.9,M,-33.8,M,,0000*54\r\n'"
1711484402.21448,601,1711484402,0,GPS1_Frame,42.33841,-71.09269166666667,26.9,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202002.000,4220.3046,N,07105.5615,W,1,07,1.4,26.9,M,-33.8,M,,0000*57\r\n'"
1711484403.2106376,602,1711484403,0,GPS1_Frame,42.33841,-71.09269166666667,27.0,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202003.000,4220.3046,N,07105.5615,W,1,07,1.4,27.0,M,-33.8,M,,0000*5E\r\n'"
1711484404.2139006,603,1711484404,0,GPS1_Frame,42.33841,-71.09269166666667,27.0,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202004.000,4220.3046,N,07105.5615,W,1,07,1.4,27.0,M,-33.8,M,,0000*59\r\n'"
1711484405.2113676,604,1711484405,0,GPS1_Frame,42.33841,-71.09269166666667,27.1,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202005.000,4220.3046,N,07105.5615,W,1,07,1.4,27.1,M,-33.8,M,,0000*59\r\n'"
1711484406.216244,605,1711484406,0,GPS1_Frame,42.33841,-71.09269166666667,27.1,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202006.000,4220.3046,N,07105.5615,W,1,07,1.4,27.1,M,-33.8,M,,0000*5A\r\n'"
1711484407.214808,606,1711484407,0,GPS1_Frame,42.33841,-71.09269166666667,27.1,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202007.000,4220.3046,N,07105.5615,W,1,07,1.4,27.1,M,-33.8,M,,0000*5B\r\n'"
1711484408.2300637,607,1711484408,0,GPS1_Frame,42.33841,-71.09269166666667,27.1,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202008.000,4220.3046,N,07105.5615,W,1,07,1.4,27.1,M,-33.8,M,,0000*54\r\n'"
1711484409.210515,608,1711484409,0,GPS1_Frame,42.33841,-71.09269166666667,27.2,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202009.000,4220.3046,N,07105.5615,W,1,07,1.4,27.2,M,-33.8,M,,0000*56\r\n'"
1711484410.2595341,609,1711484410,0,GPS1_Frame,42.33841,-71.09269166666667,27.2,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202010.000,4220.3046,N,07105.5615,W,1,07,1.4,27.2,M,-33.8,M,,0000*5E\r\n'"
1711484411.217385,610,1711484411,0,GPS1_Frame,42.33841,-71.09269166666667,27.2,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202011.000,4220.3046,N,07105.5615,W,1,07,1.4,27.2,M,-33.8,M,,0000*5F\r\n'"
1711484412.2319517,611,1711484412,0,GPS1_Frame,42.33841,-71.09269166666667,27.3,327605.9365295374,4689471.508306715,19,T,1.4,"b'$GPGGA,202012.000,4220.3046,N,07105.5615,W,1,07,1.4,27.3,M,-33.8,M,,0000*5D\r\n'"
1711484413.2157962,612,1711484413,0,GPS1_Frame,42.33841333333333,-71.09269166666667,27.4,327605.9456388905,4689471.878448126,19,T,1.4,"b'$GPGGA,202013.000,4220.3048,N,07105.5615,W,1,07,1.4,27.4,M,-33.8,M,,0000*55\r\n'"
1711484414.2144752,613,1711484414,0,GPS1_Frame,42.33841833333333,-71.09268999999999,27.7,327606.0966071723,4689472.430281127,19,T,1.4,"b'$GPGGA,202014.000,4220.3051,N,07105.5614,W,1,07,1.4,27.7,M,-33.8,M,,0000*58\r\n'"
1711484415.2669456,614,1711484415,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.0,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202015.000,4220.3053,N,07105.5613,W,1,07,1.4,28.0,M,-33.8,M,,0000*54\r\n'"
1711484416.2244341,615,1711484416,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.0,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202016.000,4220.3053,N,07105.5613,W,1,07,1.4,28.0,M,-33.8,M,,0000*57\r\n'"
1711484417.2178395,616,1711484417,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.1,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202017.000,4220.3053,N,07105.5613,W,1,07,1.4,28.1,M,-33.8,M,,0000*57\r\n'"
1711484418.2324085,617,1711484418,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.1,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202018.000,4220.3053,N,07105.5613,W,1,07,1.4,28.1,M,-33.8,M,,0000*58\r\n'"
1711484419.2274323,618,1711484419,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.2,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202019.000,4220.3053,N,07105.5613,W,1,07,1.4,28.2,M,-33.8,M,,0000*5A\r\n'"
1711484420.214485,619,1711484420,0,GPS1_Frame,42.33842166666667,-71.09268833333334,28.2,327606.2430207634,4689472.797043424,19,T,1.4,"b'$GPGGA,202020.000,4220.3053,N,07105.5613,W,1,07,1.4,28.2,M,-33.8,M,,0000*50\r\n'"
1711484421.2141342,620,1711484421,0,GPS1_Frame,42.33842333333334,-71.09268833333334,28.3,327606.2475754337,4689472.982114131,19,T,1.4,"b'$GPGGA,202021.000,4220.3054,N,07105.5613,W,1,07,1.4,28.3,M,-33.8,M,,0000*57\r\n'"
1711484422.2190418,621,1711484422,0,GPS1_Frame,42.33843,-71.09268666666667,28.3,327606.4030983438,4689473.719017845,19,T,1.4,"b'$GPGGA,202022.000,4220.3058,N,07105.5612,W,1,07,1.4,28.3,M,-33.8,M,,0000*59\r\n'"
1711484423.2120945,622,1711484423,0,GPS1_Frame,42.33844333333333,-71.09268,28.4,327606.9887524746,4689475.186067068,19,T,1.4,"b'$GPGGA,202023.000,4220.3066,N,07105.5608,W,1,07,1.4,28.4,M,-33.8,M,,0000*59\r\n'"
1711484424.2195508,623,1711484424,0,GPS1_Frame,42.338460000000005,-71.09267166666667,28.4,327607.72081982583,4689477.019878663,19,T,1.4,"b'$GPGGA,202024.000,4220.3076,N,07105.5603,W,1,07,1.4,28.4,M,-33.8,M,,0000*54\r\n'"
1711484425.246471,624,1711484425,0,GPS1_Frame,42.338475,-71.09266333333333,28.5,327608.44833220774,4689478.668619619,19,T,1.4,"b'$GPGGA,202025.000,4220.3085,N,07105.5598,W,1,07,1.4,28.5,M,-33.8,M,,0000*59\r\n'"
1711484426.2380357,625,1711484426,0,GPS1_Frame,42.33849166666667,-71.09265166666667,29.3,327609.4550070617,4689480.49567323,19,T,1.4,"b'$GPGGA,202026.000,4220.3095,N,07105.5591,W,1,07,1.4,29.3,M,-33.8,M,,0000*55\r\n'"
1711484427.2118084,626,1711484427,0,GPS1_Frame,42.33851166666667,-71.09263833333333,29.5,327610.6080946139,4689482.689489356,19,T,1.4,"b'$GPGGA,202027.000,4220.3107,N,07105.5583,W,1,07,1.4,29.5,M,-33.8,M,,0000*5B\r\n'"
1711484428.2803879,627,1711484428,0,GPS1_Frame,42.338541666666664,-71.09262166666667,29.6,327612.06311670854,4689485.98697189,19,T,1.4,"b'$GPGGA,202028.000,4220.3125,N,07105.5573,W,1,07,1.4,29.6,M,-33.8,M,,0000*58\r\n'"
1711484429.219607,628,1711484429,0,GPS1_Frame,42.338575000000006,-71.09260333333333,30.1,327613.66455045703,4689489.65121714,19,T,1.4,"b'$GPGGA,202029.000,4220.3145,N,07105.5562,W,1,07,1.4,30.1,M,-33.8,M,,0000*50\r\n'"
1711484430.212539,629,1711484430,0,GPS1_Frame,42.338618333333336,-71.09257833333332,30.0,327615.84252469765,4689494.412371207,19,T,1.4,"b'$GPGGA,202030.000,4220.3171,N,07105.5547,W,1,07,1.4,30.0,M,-33.8,M,,0000*59\r\n'"
1711484431.260811,630,1711484431,0,GPS1_Frame,42.33866833333333,-71.09255,28.9,327618.3133211999,4689499.907050951,19,T,1.4,"b'$GPGGA,202031.000,4220.3201,N,07105.5530,W,1,07,1.4,28.9,M,-33.8,M,,0000*5C\r\n'"
1711484432.213168,631,1711484432,0,GPS1_Frame,42.338710000000006,-71.09252166666667,28.2,327620.76134246227,4689504.476377931,19,T,1.4,"b'$GPGGA,202032.000,4220.3226,N,07105.5513,W,1,07,1.4,28.2,M,-33.8,M,,0000*50\r\n'"
1711484433.2141833,632,1711484433,0,GPS1_Frame,42.338745,-71.092495,28.1,327623.05384009605,4689508.308801652,19,T,1.4,"b'$GPGGA,202033.000,4220.3247,N,07105.5497,W,1,07,1.4,28.1,M,-33.8,M,,0000*58\r\n'"
1711484434.2148023,633,1711484434,0,GPS1_Frame,42.33877166666666,-71.09247333333333,27.8,327624.9116537964,4689511.226008801,19,T,1.4,"b'$GPGGA,202034.000,4220.3263,N,07105.5484,W,1,07,1.4,27.8,M,-33.8,M,,0000*5D\r\n'"
1711484435.2213964,634,1711484435,0,GPS1_Frame,42.33879833333334,-71.09244666666667,27.8,327627.18137628643,4689514.133080211,19,T,1.4,"b'$GPGGA,202035.000,4220.3279,N,07105.5468,W,1,07,1.4,27.8,M,-33.8,M,,0000*55\r\n'"
1711484436.216589,635,1711484436,0,GPS1_Frame,42.33883333333333,-71.09241666666667,27.2,327629.7484742518,4689517.958748519,19,T,1.4,"b'$GPGGA,202036.000,4220.3300,N,07105.5450,W,1,07,1.4,27.2,M,-33.8,M,,0000*58\r\n'"
1711484437.217278,636,1711484437,0,GPS1_Frame,42.33887,-71.09237333333334,26.6,327633.41854970297,4689521.942459436,19,T,1.4,"b'$GPGGA,202037.000,4220.3322,N,07105.5424,W,1,07,1.4,26.6,M,-33.8,M,,0000*5F\r\n'"
1711484438.2173047,637,1711484438,0,GPS1_Frame,42.338905000000004,-71.092315,26.0,327638.3197958284,4689525.710694681,19,T,1.4,"b'$GPGGA,202038.000,4220.3343,N,07105.5389,W,1,07,1.4,26.0,M,-33.8,M,,0000*51\r\n'"
1711484439.2140038,638,1711484439,0,GPS1_Frame,42.33893833333333,-71.09224333333333,25.5,327644.3149078075,4689529.266835188,19,T,1.4,"b'$GPGGA,202039.000,4220.3363,N,07105.5346,W,1,07,1.4,25.5,M,-33.8,M,,0000*57\r\n'"
1711484440.2138896,639,1711484440,0,GPS1_Frame,42.33897166666667,-71.09216333333333,25.0,327650.9965287859,4689532.806089258,19,T,1.4,"b'$GPGGA,202040.000,4220.3383,N,07105.5298,W,1,07,1.4,25.0,M,-33.8,M,,0000*50\r\n'"
1711484441.2167895,640,1711484441,0,GPS1_Frame,42.33900333333333,-71.09207666666666,25.0,327658.2228013034,4689536.146766241,19,T,1.4,"b'$GPGGA,202041.000,4220.3402,N,07105.5246,W,1,07,1.4,25.0,M,-33.8,M,,0000*5C\r\n'"
